526	-1.1772486914196634e-06
527	-1.1772560810641153e-06
528	-1.1772616517191636e-06
529	-1.1772663128795102e-06
530	-1.17727131510037e-06
531	-1.1772772268159315e-06
532	-1.1772837069656816e-06
533	-1.1772907555496204e-06
534	-1.1772997368098004e-06
535	-1.177312583422463e-06
536	-1.1773299775086343e-06
537	-1.1773503274525865e-06
538	-1.1773703363360255e-06
539	-1.1773879577958724e-06
540	-1.1774018275900744e-06
541	-1.1774109225370921e-06
542	-1.1774144468290615e-06
543	-1.177413423647522e-06
544	-1.1774109225370921e-06
545	-1.1774114909712807e-06
546	-1.1774189943025704e-06
547	-1.1774351378335268e-06
548	-1.1774573067668825e-06
549	-1.17748038519494e-06
550	-1.1775002803915413e-06
551	-1.1775168786698487e-06
552	-1.1775327948271297e-06
553	-1.1775491657317616e-06
554	-1.1775654229495558e-06
555	-1.1775805432989728e-06
556	-1.1775944130931748e-06
557	-1.1776071460189996e-06
558	-1.1776186283896095e-06
559	-1.1776289738918422e-06
560	-1.1776386372730485e-06
561	-1.1776477322200662e-06
562	-1.1776562587328954e-06
563	-1.1776641031246982e-06
564	-1.1776718338296632e-06
565	-1.1776800192819792e-06
566	-1.1776888868553215e-06
567	-1.17769843654969e-06
568	-1.1777084409914096e-06
569	-1.1777193549278309e-06
570	-1.1777320878536557e-06
571	-1.1777475492635858e-06
572	-1.1777647159760818e-06
573	-1.1777818826885778e-06
574	-1.1777977988458588e-06
575	-1.1778116686400608e-06
576	-1.1778226962633198e-06
577	-1.1778311090893112e-06
578	-1.1778375892390613e-06
579	-1.1778440693888115e-06
580	-1.1778516864069388e-06
581	-1.1778606676671188e-06
582	-1.1778703310483252e-06
583	-1.1778801081163692e-06
584	-1.1778898851844133e-06
585	-1.1779000033129705e-06
586	-1.177911258309905e-06
587	-1.1779258102251333e-06
588	-1.1779449096138705e-06
589	-1.177968442789279e-06
590	-1.1779944770751172e-06
591	-1.178019488179416e-06
592	-1.1780407476180699e-06
593	-1.1780564364016755e-06
594	-1.1780667819039081e-06
595	-1.1780731483668205e-06
596	-1.1780781505876803e-06
597	-1.1780842896769173e-06
598	-1.1780924751292332e-06
599	-1.1781024795709527e-06
600	-1.1781124840126722e-06
601	-1.1781214652728522e-06
602	-1.1781306739067077e-06
603	-1.1781424973378307e-06
604	-1.1781585271819495e-06
605	-1.178176717075985e-06
606	-1.1781930879806168e-06
607	-1.1782043429775513e-06
608	-1.1782099136325996e-06
609	-1.1782127558035427e-06
610	-1.1782160527218366e-06
611	-1.1782219644373981e-06
612	-1.1782316278186045e-06
613	-1.1782451565522933e-06
614	-1.1782618685174384e-06
615	-1.1782797173509607e-06
616	-1.178296770376619e-06
617	-1.1783126865339e-06
618	-1.1783274658228038e-06
619	-1.178340880869655e-06
620	-1.178352249553427e-06
621	-1.1783622539951466e-06
622	-1.1783729405578924e-06
623	-1.1783861282310681e-06
624	-1.178400907519972e-06
625	-1.1784140951931477e-06
626	-1.178423758574354e-06
627	-1.1784305797846173e-06
628	-1.1784367188738543e-06
629	-1.1784441085183062e-06
630	-1.1784533171521616e-06
631	-1.1784643447754206e-06
632	-1.1784765092670568e-06
633	-1.1784885600718553e-06
634	-1.1785003835029784e-06
635	-1.178513230115641e-06
636	-1.1785285778387333e-06
637	-1.1785473361669574e-06
638	-1.1785681408582604e-06
639	-1.1785881497416995e-06
640	-1.1786052027673577e-06
641	-1.1786190725615597e-06
642	-1.1786311233663582e-06
